"","FID","Join_Count","TARGET_FID","Field1","barcode","stratum","lcode","sdate","utm_e","utm_n","snag","OBJECTID","uniq_id","aa_num","AQUA_CODE","AQUA_DESC","pool","Area","Perimeter","bath_pct","max_depth","avg_depth","sd_depth","tot_vol","area_gt50","area_gt100","area_gt200","area_gt300","avg_fetch","shoreline_density_index","econ","sill","min_rm","max_rm","len_met","len_prm_lotic","pct_prm_lotic","num_lotic_outl","len_prm_lentic","pct_prm_lentic","num_lentic_outl","pct_aqveg","pct_opwat","len_terr","pct_terr","pct_aq","len_wetf","pct_prm_wetf","pct_terr_shore_wetf","len_wd","wdl_p_m2","num_wd","scour_wd","psco_wd","len_revln","rev_p_m2","num_rev","pct_terr_shore_rev","pct_prm_rev","area_tpi1","pct_tpi1","area_tpi2","pct_tpi2","area_tpi3","pct_tpi3","area_tpi4","pct_tpi4","sinuosity","year_phot","RIVER_MILE","NEAR_TERR_FID.p","NEAR_TERR_DIST.p","NEAR_TERR_CLASS_31.p","NEAR_TERR_CLASS_15.p","NEAR_TERR_CLASS_7.p","NEAR_TERR_CLASS_31_N.p","NEAR_TERR_CLASS_15_N.p","NEAR_TERR_CLASS_7_N.p","NEAR_TERR_HEIGHT_N.p","NEAR_FOREST_FID.p","NEAR_FOREST_DIST.p","NEAR_FOREST_CLASS_31.p","NEAR_FOREST_CLASS_15.p","NEAR_FOREST_CLASS_7.p","NEAR_FOREST_CLASS_31_N.p","NEAR_FOREST_CLASS_15_N.p","NEAR_FOREST_CLASS_7_N.p","NEAR_FOREST_HEIGHT_N.p","year.p","sitetype.p","depth.p","current.p","gear.p","stageht.p","substrt.p","wingdyke.p","riprap.p","trib.p","snagyn","area_le50","area_le100","area_le200","area_le300","pct_area_le100","pct_area_le50","pct_area_le200","pct_area_le300","stratum_name"
"909",6425,1,6425,235291,12005380,"SCB","D7.RS","10/7/2004 0:00:00",642870,4845200,0,3824,"P08_SC_11",11,"SC","Side Channel","8",2464317.70489,45864.4569595,96.8280183706,13.1,1.79207780651,1.49896387516,4279437,2092757.00371,1548482.7149,781666.215799,356633.04141,NA,8.24181714858,NA,NA,689.288085938,694.612731934,8569.1657872,5277.76049675,11.5072996534,66,18427.5908507,40.1783692042,80,0.620322057487,99.3796779425,22159.1055477,48.314331002,51.685668998,6075.35764308,13.246330701,48.314331002,0,0,0,0,0,0,0,0,0,0,112044,4.5466540202,2108042,85.5426228451,125801,5.10490184567,66817,2.71137929446,0.627107201248,2010,692,7985,27.169015756,"Wm","Wm","Ma","Wet meadow","Wet meadow","Marsh"," ",2114,55.8012658632,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2004,"0",2,0.33,"D",NA,"4","0","0","0","no",371560.70118,915834.98999,1682651.489091,2107684.66348,0.371638359848119,0.150776298219464,0.68280623304052,0.855281224209717,"Side Channel Border"
"910",6429,1,6429,235446,12003682,"SCB","D8.RS","8/11/1999 0:00:00",640370,4842150,1,3929,"P08_SCB_25",25,"SCB","Structured Channel Border","8",1102956.64632,12282.6586581,97.9752924655,9.19,2.46064098146,1.30421342001,2677608,1031002.94629,914810.939167,665302.413081,379919.687793,NA,3.29919685543,NA,NA,687.46105957,691.00579834,5704.68989211,NA,NA,NA,282.79010096,2.30235251855,10,2.78333384385,97.2166661562,4820.10820464,39.2431992031,60.7568007969,2552.73859518,20.7832739331,52.9601927343,2335.35081802,0.00211735504366,18,3,16.6666666667,843.757609604,0.00076499616954,3,17.5049516273,14.7905955549,6079,0.551154936169,1042910,94.5558470933,23907,2.16753759812,10280,0.93204026054,0.0986153062204,2010,690,7831,110.231112868,"Wm","Wm","Ma","Wet meadow","Wet meadow","Marsh"," ",2066,135.029797482,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",1999,"0",1.5,0.48,"D",6.3,"3","0","0","0","yes",71953.7000300001,188145.707153,437654.233239,723036.958527,0.17058304855476,0.0652371063450886,0.396800939274656,0.655544314402024,"Side Channel Border"
"911",6430,1,6430,235451,12005565,"IMP-S","D18.RS","9/27/2005 0:00:00",641220,4834800,0,2641,"P08_CFL_342",2641,"CFL","Contiguous Floodplain Lake","8",15976287.6706,22385.1887241,99.9831771269,7.9,1.54570430449,0.609478553176,24450614,15818713.9103,12988338.5573,2786454.07187,409383.952187,2.8120675576,1.57985741356,81.9026918063,1391989.3016,680.134094238,686.009277344,9455.16717981,15733.5866877,70.2857004317,3,2055.09066673,9.1805822683,13,41.6088298911,58.3911701089,4596.51137104,20.5337173061,79.4662826939,2045.50088429,9.13774241308,44.5011601011,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,685,5445,18.4379815133,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest","20-50 feet",2007,18.4379815133,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest","20-50 feet",2005,"0",1,0.04,"D",NA,"2","0","1","0","no",157573.760300001,2987949.1133,13189833.59873,15566903.718413,0.187023992989217,0.00986297715394626,0.825588138538735,0.97437552699177,"Impounded--Shoreline"
"912",6435,1,6435,235615,12006282,"MCB-U","D1.RS","8/31/2009 0:00:00",639770,4841800,1,3927,"P08_SCB_23",23,"SCB","Structured Channel Border","8",237810.736136,5003.90028206,93.2779586003,6.39,2.06842033124,0.938727236152,452725.5,204935.305368,182802.110188,127166.235918,34435.8198675,NA,2.89459618777,NA,NA,690.495483398,691.92388916,2298.79052902,NA,NA,NA,78.7021930441,1.57281697492,1,1.97693780205,98.023062198,2073.49515654,41.4375794812,58.5624205188,510.306357057,10.1981719917,24.6109259261,570.968380169,0.00240093609501,7,2,28.5714285714,331.8945986,0.00139562495787,2,16.0065287615,14.4377921524,873,0.367098649197,204987,86.1975381476,8634,3.63061825563,4416,1.85693887154,0.0437800787606,2010,690,7648,59.4890313047,"Uf","Uf","Fo","Upland forest","Upland forest","Forest",">50 feet",2936,59.4890313047,"Uf","Uf","Fo","Upland forest","Upland forest","Forest",">50 feet",2009,"0",1.2,0.18,"D",NA,"3","0","0","0","yes",32875.430768,55008.625948,110644.500218,203374.9162685,0.231312626342242,0.138241995723856,0.465262847320418,0.855196529698278,"Main Channel Border--Unstructured"
"913",6438,1,6438,235681,12008223,"SCB","D7.RS","8/1/2016 0:00:00",640770,4846950,0,3825,"P08_TSC_12",12,"TSC","Tertiary Channel","8",178218.865488,3748.45435381,86.6771312773,2.24,0.824144554778,0.460573763232,126568,109272.542588,52576.6932563,295.898936143,0,NA,2.5047850199,NA,NA,693.873596191,695.028259277,1858.24549082,792.890720059,21.1524709979,3,291.041252662,7.76430030063,4,24.176602725,75.823397275,2664.5223811,71.0832287018,28.9167712982,1155.76697037,30.8331611187,71.0832287018,378.590182911,0.00212429914125,6,0,0,0,0,0,0,0,0,0,166839,93.6146684265,2002,1.12333786579,72,0.0403997634049,0.127028384773,2010,693,5829,137.838215823,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2391,137.838215823,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2016,"0",1.8,0.27,"D",NA,"3","0","0","0","no",68946.3229,125642.1722317,177922.966551857,178218.865488,0.704988059977073,0.386863212888326,0.99833968791501,1,"Side Channel Border"
"914",6442,1,6442,235832,12008531,"SCB","D7.RS","8/17/2017 0:00:00",638970,4854350,1,3830,"P08_SC_17",17,"SC","Side Channel","8",1226171.09237,13783.2268774,93.0763257348,11.89,2.65222010512,1.85938463561,3027509.25,1065943.34439,958999.93621,616839.67269,380469.905978,NA,3.51132021064,NA,NA,698.180053711,701.635253906,5560.59188182,1410.95360845,10.2367436958,8,962.62941339,6.98406419594,13,2.52803368982,97.4719663102,11409.6438555,82.7791921078,17.2208078922,8901.18576542,64.5798392829,82.7791921078,496.37608074,0.000404817960421,3,2,66.6666666667,1075.85676678,0.000877411621816,7,9.42936326852,19.3478821975,47596,3.88167689617,988765,80.6384203765,66105,5.39117260318,80482,6.56368434232,0.198085701664,2010,699,8252,3.74824920873,"Wm","Wm","Ma","Wet meadow","Wet meadow","Marsh"," ",2487,61.78530737,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2017,"0",2,0.15,"D",NA,"3","0","1","0","yes",160227.74798,267171.15616,609331.41968,845701.186392,0.217890600930413,0.130673238813928,0.496938333868446,0.689708957954138,"Side Channel Border"
"915",6443,1,6443,235863,12008637,"MCB-W","M687.8C","10/5/2017 0:00:00",639321,4837644,0,3926,"P08_SCB_22",22,"SCB","Structured Channel Border","8",257597.247801,5231.4864526,97.5359799628,9.05,2.06627554117,1.17920469678,510680,233034.71282,196397.042973,117664.684594,60648.1289511,NA,2.90769978031,NA,NA,687.524719238,689.036865234,2433.5570372,NA,NA,NA,211.532865695,4.0434562454,4,3.79071748062,96.2092825194,2035.81933709,38.914739731,61.085260269,665.142901658,12.7142239148,32.6720003853,647.385092004,0.0025131677358,6,3,50,1942.7388569,0.00754176868536,3,95.427861476,79.8312440269,1526,0.592397633526,225307,87.46483199,7360,2.85717338319,7801,3.02837086444,0.0741358635802,2010,687,5176,110.633700121,"Dmp","Dm","Ma","Deep marsh perennial","Deep marsh","Marsh"," ",2816,153.334510763,"SxCm","WtFo","Fo","Salix community","Wet forest","Forest","20-50 feet",2017,"0",2,0.52,"D",NA,"3","1","0","0","no",24562.534981,61200.204828,139932.563207,196949.1188499,0.237580973206975,0.0953524744176426,0.543222275864924,0.764562201386747,"Main Channel Border--Wing Dam Area"
"916",6447,1,6447,235968,12003752,"MCB-W","M693.1M","8/31/1999 0:00:00",640915,4845908,0,3930,"P08_SCB_26",26,"SCB","Structured Channel Border","8",1372202.23635,16472.9277448,96.1483639255,24.62,3.08173895884,1.65755110967,4099483.25,1273512.23666,1177769.76044,977896.202944,691103.374635,NA,3.96695067097,NA,NA,691.098632813,695.897583008,7723.14250682,NA,NA,NA,178.489578263,1.08353281838,3,4.19757313639,95.8024268636,6420.0340388,38.9732422691,61.0267577309,5644.37024254,34.2645237688,87.9180734623,2588.69180728,0.00188652353035,21,11,52.380952381,1779.78346271,0.00129702708213,2,27.7223368592,23.0448093006,22793,1.66105253265,1222517,89.0916052762,58384,4.25476642243,43668,3.18232975018,0.117465090512,2010,693,6613,92.1607618413,"SxCm","WtFo","Fo","Salix community","Wet forest","Forest","20-50 feet",2854,92.1607618413,"SxCm","WtFo","Fo","Salix community","Wet forest","Forest","20-50 feet",1999,"0",2,0.35,"D",6,"3","1","0","0","no",98689.99969,194432.47591,394306.033406,681098.861715,0.141693746562593,0.0719208853299286,0.287352711546978,0.49635457782571,"Main Channel Border--Wing Dam Area"
"917",6448,1,6448,236002,12008114,"SCB","D9.RS","10/22/2015 0:00:00",640620,4842550,1,3930,"P08_SCB_26",26,"SCB","Structured Channel Border","8",1372202.23635,16472.9277448,96.1483639255,24.62,3.08173895884,1.65755110967,4099483.25,1273512.23666,1177769.76044,977896.202944,691103.374635,NA,3.96695067097,NA,NA,691.098632813,695.897583008,7723.14250682,NA,NA,NA,178.489578263,1.08353281838,3,4.19757313639,95.8024268636,6420.0340388,38.9732422691,61.0267577309,5644.37024254,34.2645237688,87.9180734623,2588.69180728,0.00188652353035,21,11,52.380952381,1779.78346271,0.00129702708213,2,27.7223368592,23.0448093006,22793,1.66105253265,1222517,89.0916052762,58384,4.25476642243,43668,3.18232975018,0.117465090512,2010,691,7852,32.1674617175,"Wm","Wm","Ma","Wet meadow","Wet meadow","Marsh"," ",2066,32.8963508873,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2015,"0",1.8,0.22,"D",NA,"3","0","0","0","yes",98689.99969,194432.47591,394306.033406,681098.861715,0.141693746562593,0.0719208853299286,0.287352711546978,0.49635457782571,"Side Channel Border"
"918",6453,1,6453,236287,12004258,"BWC-S","D12.RS","9/20/2000 0:00:00",643920,4840700,1,2419,"P08_CFL_119",2419,"CFL","Contiguous Floodplain Lake","8",1262744.5229,8342.37476199,87.8582310103,2.22,0.57911739406,0.208348423845,621638,727488.432083,29892.5518402,209.910876094,0,0.869674323539,2.09424273309,25.9618069375,0,689.655700684,690.89251709,1990.45811483,1754.64523259,21.0329226707,3,290.560361646,3.48294544342,1,93.0365754854,6.9634245146,6297.16916775,75.4841318858,24.5158681142,2089.98972392,25.0526952283,33.1893533149,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,689,6139,54.2041514194,"Rd","RdLv","GrFb","Roadside","Road/levee","Grass/forbs"," ",2009,216.046858075,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest","20-50 feet",2000,"0",1.4,0,"D",5,"2","0","1","0","yes",535256.090817,1232851.9710598,1262534.61202391,1262744.5229,0.976327316176712,0.423883122128092,0.999833766155951,1,"Backwater, Contiguous Shoreline"
"919",6475,1,6475,237042,12008152,"BWC-S","F9A.RS","6/23/2016 0:00:00",642570,4848150,0,3883,"P08_TSC_70",70,"TSC","Tertiary Channel","8",394170.770023,7866.84848685,91.1216729691,52.33,3.71868544926,3.54043507833,1343003.25,297651.766146,247314.795763,184637.022621,155944.719599,NA,3.53470883934,NA,NA,694.284118652,696.01574707,2786.77887822,435.936607734,5.54143896965,5,1579.36091354,20.0761577674,9,0.711234263727,99.2887657363,5851.55096558,74.382403263,25.617596737,2116.39887723,26.9027537618,74.382403263,0,0,0,0,0,0,0,0,0,0,43695,11.0852968619,239638,60.7954770431,40717,10.3297867565,50237,12.7449836012,0.259062216015,2010,694,8142,44.7390573193,"Wm","Wm","Ma","Wet meadow","Wet meadow","Marsh"," ",2415,169.610972203,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2016,"1",1.8,0,"D",NA,"3","0","0","0","no",96519.003877,146855.97426,209533.747402,238226.050424,0.372569417695358,0.244865959673692,0.531581140300621,0.604372694632074,"Backwater, Contiguous Shoreline"
"920",6500,1,6500,237973,12000043,"BWC-S","D15.RS","6/23/1993 0:00:00",640620,4841900,1,2428,"P08_CFL_128",2428,"CFL","Contiguous Floodplain Lake","8",255024.511799,9151.87460185,61.3862561272,2.5,0.479536090835,0.335821051008,71518,50237.4641709,18113.9396001,104.947583988,0,0.139955561965,5.11227452026,60.7389876569,0,690.335388184,691.11126709,1248.65295858,1109.58892157,12.1241709469,4,0,0,0,87.1454033121,12.8545966879,8042.28568028,87.8758290531,12.1241709469,3679.21333959,40.2017455402,45.7483542099,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,690,5008,0,"Dmp","Dm","Ma","Deep marsh perennial","Deep marsh","Marsh"," ",2832,141.743482192,"SxCm","WtFo","Fo","Salix community","Wet forest","Forest","20-50 feet",1993,"0",1.5,0.23,"D",NA,"2","0","0","0","yes",204787.0476281,236910.5721989,254919.564215012,255024.511799,0.928971770312115,0.803009272259699,0.999588480404304,1,"Backwater, Contiguous Shoreline"
"921",6504,1,6504,238143,12008554,"IMP-S","D24.RS","8/25/2017 0:00:00",641920,4827450,0,2637,"P08_CFL_338",2637,"CFL","Contiguous Floodplain Lake","8",217207.092184,5062.24531597,99.4557764334,3.7,0.76978946144,0.447966405072,162200,176227.809887,23565.9913081,7346.02559434,1912.91817862,1.10175590176,3.06408814567,0,0,679.174743652,680.510009766,2148.8971679,2600.92491193,51.3788793231,1,0,0,0,98.710268566,1.289731434,2461.32040404,48.6211206769,51.3788793231,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,680,6071,16.855262335,"Lv","RdLv","GrFb","Levee","Road/levee","Grass/forbs"," ",2585,1635.95349916,"Lf","WtFo","Fo","Lowland forest","Wet forest","Forest",">50 feet",2017,"0",2,0.35,"D",NA,"3","0","0","0","no",40979.282297,193641.1008759,209861.06658966,215294.17400538,0.891504503507939,0.188664568384746,0.966179623692411,0.991193113634616,"Impounded--Shoreline"
"922",6506,1,6506,238274,12003671,"IMP-S","D22.RS","8/10/1999 0:00:00",641070,4834850,0,2636,"P08_CFL_337",2636,"CFL","Contiguous Floodplain Lake","8",2652454.59462,19065.1603893,98.7688914756,4.64,0.757269208716,0.323399602518,1943231,2148685.71613,321221.627739,23271.3391913,2248.3239191,0.99,3.30226219226,63.2057931702,123280.042401,684.638061523,687.53704834,4665.45544407,5725.85125458,30.0330610268,2,1130.75085126,5.93098000841,4,92.5767421455,7.4232578545,12208.5582839,64.0359589671,35.9640410329,6824.79731583,35.797219517,55.9017466037,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,685,5445,62.8287690639,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest","20-50 feet",2007,62.8287690639,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest","20-50 feet",1999,"0",0.5,0.08,"D",6.2,"2","0","0","0","no",503768.87849,2331232.966881,2629183.2554287,2650206.2707009,0.878896465036372,0.189925542745123,0.991226489140096,0.999152361015468,"Impounded--Shoreline"
"923",6509,1,6509,238328,12002488,"SCB","D8.RS","7/16/1997 0:00:00",641970,4847450,1,3824,"P08_SC_11",11,"SC","Side Channel","8",2464317.70489,45864.4569595,96.8280183706,13.1,1.79207780651,1.49896387516,4279437,2092757.00371,1548482.7149,781666.215799,356633.04141,NA,8.24181714858,NA,NA,689.288085938,694.612731934,8569.1657872,5277.76049675,11.5072996534,66,18427.5908507,40.1783692042,80,0.620322057487,99.3796779425,22159.1055477,48.314331002,51.685668998,6075.35764308,13.246330701,48.314331002,0,0,0,0,0,0,0,0,0,0,112044,4.5466540202,2108042,85.5426228451,125801,5.10490184567,66817,2.71137929446,0.627107201248,2010,694,8125,14.4599866626,"Wm","Wm","Ma","Wet meadow","Wet meadow","Marsh"," ",2382,25.7501543525,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",1997,"0",2.5,0.05,"D",7,"3","0","0","0","yes",371560.70118,915834.98999,1682651.489091,2107684.66348,0.371638359848119,0.150776298219464,0.68280623304052,0.855281224209717,"Side Channel Border"
"924",6510,1,6510,238368,12007164,"BWC-S","F35A.RS","9/19/2012 0:00:00",643820,4844300,0,3901,"P08_TSC_88",88,"TSC","Tertiary Channel","8",103435.673127,3057.90854423,98.5636743281,1.84,0.54195599022,0.226925206638,55415,56232.3281207,4696.72351062,0,0,NA,2.68215818684,NA,NA,692.078369141,692.682128906,971.654740205,373.562241481,12.2162659896,3,2280.29275161,74.5703384724,4,0,100,404.05355114,13.213395538,86.786604462,373.310675072,12.2080392423,13.213395538,0,0,0,0,0,0,0,0,0,0,0,0,102485,99.080904007,72,0.0696084801533,0,0,0.306377637859,2010,692,5054,31.5893374404,"Dmp","Dm","Ma","Deep marsh perennial","Deep marsh","Marsh"," ",2724,201.530740822,"SxCm","WtFo","Fo","Salix community","Wet forest","Forest","20-50 feet",2012,"1",1,0,"D",NA,"2","0","0","0","no",47203.3450063,98738.94961638,103435.673127,103435.673127,0.954592807600785,0.456354597783136,1,1,"Backwater, Contiguous Shoreline"
"925",6512,1,6512,238447,12005737,"SCB","D3.RS","9/14/2006 0:00:00",642270,4845300,0,3824,"P08_SC_11",11,"SC","Side Channel","8",2464317.70489,45864.4569595,96.8280183706,13.1,1.79207780651,1.49896387516,4279437,2092757.00371,1548482.7149,781666.215799,356633.04141,NA,8.24181714858,NA,NA,689.288085938,694.612731934,8569.1657872,5277.76049675,11.5072996534,66,18427.5908507,40.1783692042,80,0.620322057487,99.3796779425,22159.1055477,48.314331002,51.685668998,6075.35764308,13.246330701,48.314331002,0,0,0,0,0,0,0,0,0,0,112044,4.5466540202,2108042,85.5426228451,125801,5.10490184567,66817,2.71137929446,0.627107201248,2010,692,8003,21.256790326,"Wm","Wm","Ma","Wet meadow","Wet meadow","Marsh"," ",2112,203.521350766,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2006,"0",1.6,0.1,"D",NA,"3","0","0","0","no",371560.70118,915834.98999,1682651.489091,2107684.66348,0.371638359848119,0.150776298219464,0.68280623304052,0.855281224209717,"Side Channel Border"
"926",6518,2,6518,238699,12001600,"BWC-S","D17.RS","9/25/1995 0:00:00",641520,4841550,1,2414,"P08_CFL_114",2414,"CFL","Contiguous Floodplain Lake","8",39010.0901381,2440.90920099,83.7603806716,1.19,0.333982985305,0.183359530489,10317,5024.6644709,129.02193349,0,0,0.166191776316,3.48624749964,22.8596320792,0,690.360351563,690.634094238,440.545036584,729.020627747,29.8667655254,1,0,0,0,96.8818758263,3.1181241737,1711.88857325,70.1332344749,29.8667655251,360.404069915,14.7651567608,21.0530098481,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,690,7810,1.81007401614,"Wm","Wm","Ma","Wet meadow","Wet meadow","Marsh"," ",2051,107.194516777,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",1995,"0",0.9,0.13,"D",4.7,"3","0","0","0","yes",33985.4256672,38881.06820461,39010.0901381,39010.0901381,0.996692600990327,0.871195773885368,1,1,"Backwater, Contiguous Shoreline"
"927",6523,1,6523,238988,12001921,"BWC-S","D15.RS","7/11/1996 0:00:00",639620,4852850,1,2600,"P08_CFL_300",2600,"CFL","Contiguous Floodplain Lake","8",250822.31686,8163.77045991,75.9003434715,4.34,1.61076767385,0.935263291414,275958,154183.989873,122578.633111,69433.2159791,8178.67578981,0.101980234452,4.59835785286,2.69993886486,166692.778211,697.214660645,698.389526367,1890.75840104,123.523627318,1.5130708038,2,0,0,0,44.3568944677,55.6431055323,8040.24682912,98.4869291537,1.51307084633,3143.26203859,38.5025773817,39.0940987932,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,698,5340,14.9914196277,"Dv","Dv","Dv","Developed","Developed","Developed"," ",2455,76.2000609863,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",1996,"0",1.4,0,"D",6.1,"2","0","1","0","yes",96638.326987,128243.683749,181389.1008809,242643.64107019,0.511292955724434,0.385285999255561,0.723177678731613,0.967392551459546,"Backwater, Contiguous Shoreline"
"928",6526,1,6526,239079,12005090,"SCB","D4.RS","10/29/2002 0:00:00",640620,4842050,0,3867,"P08_TSC_54",54,"TSC","Tertiary Channel","8",118945.38435,3587.10606239,94.4340973076,3.79,0.70337795627,0.437827446848,78813.5,62107.6835967,27270.529481,805.47704812,0,NA,2.93403634229,NA,NA,690.35760498,691.29119873,1502.46976563,286.55006021,7.98833531058,3,1778.44315708,49.5787725857,9,0,100,1522.11284509,42.4328921034,57.5671078966,61.648805009,1.71862230825,42.4328921034,0,0,0,0,0,0,0,0,0,0,168,0.141241293992,110902,93.2377499186,2721,2.28760452948,26,0.0218587716893,0.142713394444,2010,690,7847,18.871377642,"Wm","Wm","Ma","Wet meadow","Wet meadow","Marsh"," ",2066,144.246238332,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2002,"0",0.7,0.27,"D",6.4,"3","0","0","0","no",56837.7007533,91674.854869,118139.90730188,118945.38435,0.770730662395812,0.47784704773456,0.993228177347766,1,"Side Channel Border"
"929",6528,1,6528,239244,12004702,"BWC-S","D9.RS","9/21/2001 0:00:00",643120,4842100,0,2459,"P08_CFL_159",2459,"CFL","Contiguous Floodplain Lake","8",647218.749716,11389.8495074,85.0446622941,4.87,0.595944266788,0.318461578062,318216,283164.133373,61532.420343,655.2992275,463.360586256,0.167945606925,3.99381100177,23.1424866584,26323.8142467,690.249755859,691.700378418,2334.5449091,404.989786372,3.55570796707,5,0,0,0,98.5061128503,1.4938871497,11001.811897,96.5931278535,3.40687214654,5300.58545543,46.5378006267,48.1792045261,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,690,7845,23.0235486496,"Wm","Wm","Ma","Wet meadow","Wet meadow","Marsh"," ",2055,31.4893398207,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2001,"0",NA,NA,"D",4.3,NA,"0","0","0","no",364054.616343,585686.329373,646563.4504885,646755.389129744,0.904927939170488,0.562490837143929,0.998987515074637,0.999284074223036,"Backwater, Contiguous Shoreline"
"930",6529,1,6529,239245,12006581,"SCB","D6.RS","9/9/2010 0:00:00",640670,4838800,0,3840,"P08_TSC_27",27,"TSC","Tertiary Channel","8",95305.5197365,4068.8450924,99.8630512305,2.11,0.769518800947,0.33783374317,73162,74975.2592751,17303.0590895,245.10789436,0,NA,3.71798126305,NA,NA,688.367858887,688.975708008,978.23590439,103.988135521,2.55571625755,2,3586.30140784,88.1405245567,5,5.24636e-10,99.9999999995,378.55554906,9.30375918629,90.6962408137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94605,99.2649746432,392,0.411308810952,0,0,0.569200148021,2010,688,4790,27.6504161735,"Dmp","Dm","Ma","Deep marsh perennial","Deep marsh","Marsh"," ",2276,534.091327009,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2010,"0",1,0.15,"D",NA,"3","0","0","0","no",20330.2604614,78002.460647,95060.41184214,95305.5197365,0.818446411736284,0.213316715732824,0.99742818784224,1,"Side Channel Border"
"931",6531,1,6531,239336,12006582,"SCB","D24.RS","9/10/2010 0:00:00",640120,4838700,1,3815,"P08_SC_2",2,"SC","Side Channel","8",240139.195917,9005.45439322,97.8286776979,6.82,1.33451773425,0.868352286711,315113,213093.504917,126904.295371,48627.1487693,9683.97436771,NA,5.18404989752,NA,NA,687.74230957,689.008361816,2037.50852158,542.901555125,6.02858591493,4,6104.70157447,67.7889344381,14,0.770430017863,99.2295699821,2357.85126361,26.1824796468,73.8175203532,233.309656249,2.59075940049,26.1824796468,58.5594099516,0.00024385610907,2,0,0,0,0,0,0,0,3877,1.61448029556,219338,91.337858929,10941,4.55610753514,463,0.192804843138,0.57762121102,2010,688,7699,13.6439333857,"Wm","Wm","Ma","Wet meadow","Wet meadow","Marsh"," ",2276,195.228302472,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2010,"0",1.8,0.19,"D",NA,"3","0","0","0","yes",27045.691,113234.900546,191512.0471477,230455.22154929,0.471538601241664,0.112625058548742,0.797504324174938,0.959673495487771,"Side Channel Border"
"932",6534,1,6534,239443,12005999,"MCB-W","M700.1C","10/18/2007 0:00:00",638083,4854761,0,3937,"P08_SCB_33",33,"SCB","Structured Channel Border","8",471136.151668,8262.61637098,92.3512234117,13.24,4.12920086026,2.17186586915,1823971.25,428331.58121,404444.824887,361078.852884,318954.973941,NA,3.39577918568,NA,NA,698.001464844,700.561218262,4119.51356572,NA,NA,NA,241.295447289,2.92032736914,3,0.10836731191,99.8916326881,3397.69105779,41.1212490722,58.8787509278,3156.00594617,38.196205711,92.8867837744,1034.18340508,0.00219508395061,15,8,53.3333333333,2362.23187467,0.00501390493238,6,69.5246222947,57.3424953453,19781,4.19857400668,352814,74.8857838124,35018,7.43267097548,43389,9.20943974399,0.0446178186355,2010,700,5964,69.9054464873,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2526,69.9054464873,"Ff","WtFo","Fo","Floodplain forest","Wet forest","Forest",">50 feet",2007,"0",2,0.21,"D",NA,"3","1","0","0","no",42804.570458,66691.326781,110057.298784,152181.177727,0.141554254635072,0.0908539289682094,0.23359977449057,0.323008916187436,"Main Channel Border--Wing Dam Area"
